file1,file2,import_similarity,method_similarity,label
client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/util/LocaledTimeFormat.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/util/LocaledTimeFormat.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/util/LocaledTimeFormat.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/util/LocaledTimeFormat.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,0.125,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,0.3157894736842105,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,0.125,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,0.1935483870967742,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,0.19047619047619047,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,0.125,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,0.03278688524590164,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,0.10526315789473684,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,0.2857142857142857,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,0.03225806451612903,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,0.07142857142857142,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,0.0625,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,0.01639344262295082,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,0.15789473684210525,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,0.25806451612903225,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,0.2857142857142857,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,0.28125,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,0.16129032258064516,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,0.07142857142857142,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,0.09375,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,0.01639344262295082,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,0.2619047619047619,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,0.40625,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,0.01639344262295082,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,0.2857142857142857,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,0.04918032786885246,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,0.08196721311475409,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
game-data,server,0.0,0.0,1
game-data,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
game-data,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
game-data,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
game-data,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
game-data,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
server,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,0.0,0.0,1
server,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
server,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
server,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
server,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,0.0,0.0,1
server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
server-shared/test-fixtures/test-fixtures.gradle.kts,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
server-shared/test-fixtures/test-fixtures.gradle.kts,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
server-shared/test-fixtures/test-fixtures.gradle.kts,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,0.0,0.0,1
shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,0.10526315789473684,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,game-data,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,server,0.0,0.0,1
game-data,server,0.0,0.0,1
game-data,server,0.0,0.0,1
client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/GameControl.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/GamePage.kt,0.025974025974025976,0.0,1
build.gradle.kts,buildSrc/build.gradle.kts,0.0,0.0,1
build.gradle.kts,buildSrc/src/main/kotlin/dependencies.gradle.kts,0.0,0.0,1
build.gradle.kts,client/common/src/main/kotlin/com/bytelegend/app/client/misc/AStar.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/DefaultGameMission.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/DefaultGameScene.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/Game.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/external/PrismCodeBlock.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/obj/BouncingTitleObject.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/obj/GameMapEntrance.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/GamePage.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/LoadingPage.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/script/DefaultGameDirector.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/script/effect/Effects.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/AbstractIncrementAnimatableWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/AudioSwitchWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/DefaultBannerController.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/DefaultToastController.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/EChartsMinimap.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/FpsCounter.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/HeroControlButton.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/HeroIndicatorWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ICPServerLocationWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LivestreamIndicators.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LocaleSelectionDropdown.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MainMapCanvasLayer.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MapCoordinateTitleWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MiniMapCanvas.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MissionItemButtons.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/OnlineCounter.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/PieMenu.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/PlayerNames.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ProgressBar.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ReputationCountWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ScrollButtonsLayer.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/StarCountWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/TileCursorWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/UserAvatarWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/Utils.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/achievement/AchievementWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/heronoticeboard/AvatarTooltip.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/heronoticeboard/JavaIslandHeroNoticeboard.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/invitationcode/InvitationCodeModal.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/item/ItemOrAchievementModal.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/item/ItemsWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/CreditsModal.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/GameMaterialTable.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/minimap/MinimapEChartsOptions.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/AbstractBouncingTitleWidget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/BouncingTitles.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/MissionModal.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/MissionTitle.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/ModalCloseButton.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/PullRequestChallengeTab.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/PullRequestLogModal.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/StarChallengeTab.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/SubmitAnswerButton.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/TitleStarCounter.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/roadmap/RoadmapModal.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/script/Widget.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/web/MissionModalHttpClient.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JSObjectBackedMap.kt,0.0,0.0,1
build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JSObjectBackedStringSet.kt,0.0,0.0,1
build.gradle.kts,server-opensource/server-opensource.gradle.kts,0.0,0.0,1
build.gradle.kts,settings.gradle.kts,0.0,0.0,1
buildSrc/build.gradle.kts,buildSrc/src/main/kotlin/dependencies.gradle.kts,0.0,0.0,1
